titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0000156	4	A Badly Managed Hotel	GB	\N	imdbDisplay	\N	0
tt0000156	5	A Badly Managed Hotel	US	\N	imdbDisplay	\N	0
tt0000157	1	Idylle	FR	\N	imdbDisplay	\N	0
tt0000157	2	Idylle	\N	\N	original	\N	1
tt0000158	1	Idylle interrompue	FR	\N	imdbDisplay	\N	0
tt0000158	2	Idylle interrompue	\N	\N	original	\N	1
tt0000159	1	Le cabinet de Méphistophélès	\N	\N	original	\N	1
tt0000159	2	Le cabinet de Méphistophélès	FR	\N	imdbDisplay	\N	0
tt0000159	3	The Devil's Laboratory	US	\N	\N	\N	0
tt0000159	4	Кабинет Мефистофеля	RU	\N	imdbDisplay	\N	0
tt0000159	5	The Cabinet of Mephistopheles	XWW	en	\N	\N	0
tt0000159	6	The Laboratory of Mephistopheles	US	\N	\N	\N	0
tt0000160	1	The Last Days of Pompeii	GB	\N	imdbDisplay	\N	0
tt0000160	2	The Last Days of Pompeii	\N	\N	original	\N	1
tt0000161	1	Leçon de danse	\N	\N	original	\N	1
tt0000161	2	Leçon de danse	FR	\N	imdbDisplay	\N	0
tt0000162	1	Niagara	FR	\N	alternative	\N	0
tt0000162	2	Les chutes	FR	\N	imdbDisplay	\N	0
tt0000162	3	A Niagara-vízesés	HU	\N	imdbDisplay	\N	0
tt0000162	4	Ніагарський водоспад	UA	\N	imdbDisplay	\N	0
tt0000162	5	Les chutes	\N	\N	original	\N	1
tt0000162	6	Niagara Falls	XWW	en	\N	\N	0
tt0000162	7	The Niagara Waterfall	XWW	en	\N	\N	0
tt0000162	8	Niagara-fallet	FI	sv	\N	informal title	0
tt0000162	9	Niagaran putoukset	FI	\N	\N	informal title	0
tt0000163	1	Le planton du colonel	\N	\N	original	\N	1
tt0000163	2	Le planton du colonel	FR	\N	imdbDisplay	\N	0
tt0000164	1	The Fisherman at the Stream	XWW	en	dvd	\N	0
tt0000164	2	Le pêcheur dans le torrent	\N	\N	original	\N	1
tt0000164	3	Le pêcheur dans le torrent	FR	\N	imdbDisplay	\N	0
tt0000164	4	Рыбак в речке	RU	\N	imdbDisplay	\N	0
tt0000165	1	Riña en un café	ES	\N	imdbDisplay	\N	0
tt0000165	2	Ссора в кафе	RU	\N	imdbDisplay	\N	0
tt0000165	3	Riña en un café	\N	\N	original	\N	1
tt0000166	1	Salida de los trabajadores de la fábrica España Industrial	ES	\N	imdbDisplay	\N	0
tt0000166	2	Salida de los trabajadores de la fábrica España Industrial	\N	\N	original	\N	1
tt0000167	1	Salida de misa de doce del Pilar de Zaragoza	\N	\N	original	\N	1
tt0000167	2	Salida de misa de doce del Pilar de Zaragoza	ES	\N	imdbDisplay	\N	0
tt0000168	1	Salida del público de la iglesia parroquial de Santa María de Sans	\N	\N	original	\N	1
tt0000168	2	Salida del público de la iglesia parroquial de Santa María de Sans	ES	\N	imdbDisplay	\N	0
tt0000169	1	Slagsmål i gamla Stockholm	SE	\N	imdbDisplay	\N	0
tt0000169	2	Битва в старом Стокгольме	RU	\N	imdbDisplay	\N	0
tt0000169	3	Une bataille dans le vieux Stockholm	FR	\N	\N	\N	0
tt0000169	4	Slagsmål i gamla Stockholm	\N	\N	original	\N	1
tt0000170	1	The Twins' Tea Party	\N	\N	original	\N	1
tt0000170	2	The Twins' Tea Party	GB	\N	imdbDisplay	\N	0
tt0000170	3	Чайная вечеринка близнецов	RU	\N	imdbDisplay	\N	0
tt0000171	1	Une nuit agitée	\N	\N	original	\N	1
tt0000171	2	Une nuit agitée	FR	\N	imdbDisplay	\N	0
tt0000172	1	The X-Ray Fiend	GB	\N	imdbDisplay	\N	0
tt0000172	2	The X-Ray Fiend	\N	\N	original	\N	1
tt0000172	3	Рентгеновский бес	RU	\N	imdbDisplay	\N	0
tt0000172	4	The X-Rays	GB	\N	alternative	\N	0
tt0000173	1	Battle of Santiago Bay	\N	\N	original	\N	1
tt0000173	2	Battle of Santiago Bay	US	\N	imdbDisplay	\N	0
tt0000174	1	Výstavní párkar a lepic plakátù	\N	\N	original	\N	1
tt0000174	2	The Exhibition Sausage Seller and the Billposter	XWW	en	\N	literal English title	0
tt0000174	3	Výstavní párkar a lepic plakátù	AT	\N	imdbDisplay	\N	0
tt0000174	4	The Bill Sticker and the Sausage Vendor	\N	\N	\N	\N	0
tt0000175	1	A Boca do Inferno	PT	\N	\N	\N	0
tt0000175	2	Морская пещера возле Лиссабона	RU	\N	imdbDisplay	\N	0
tt0000175	3	A Sea Cave Near Lisbon	GB	\N	imdbDisplay	\N	0
tt0000175	4	A Sea Cave Near Lisbon	\N	\N	original	\N	1
tt0000175	5	A Boca do Inferno em Cascais	PT	\N	\N	\N	0
tt0000176	1	Brittania	GB	\N	imdbDisplay	\N	0
tt0000176	2	Brittania	\N	\N	original	\N	1
tt0000177	1	Вор-домушник на крыше	RU	\N	imdbDisplay	\N	0
tt0000177	2	The Burglar on the Roof	US	\N	imdbDisplay	\N	0
tt0000177	3	The Burglar on the Roof	\N	\N	original	\N	1
tt0000178	1	The Cavalier's Dream	US	\N	imdbDisplay	\N	0
tt0000178	2	The Cavalier's Dream	\N	\N	original	\N	1
tt0000179	1	The Cave of the Demons	\N	\N	original	\N	1
tt0000179	2	The Cave of the Demons	US	\N	\N	\N	0
tt0000179	3	La caverne maudite	FR	\N	imdbDisplay	\N	0
tt0000180	1	Le chemin de croix	\N	\N	original	\N	1
tt0000180	2	Le chemin de croix	FR	\N	imdbDisplay	\N	0
tt0000181	1	Cenicienta	VE	\N	\N	\N	0
tt0000181	2	Cinderella	\N	\N	original	\N	1
tt0000181	3	Cinderella	GB	\N	imdbDisplay	\N	0
tt0000181	4	Cinderella and the Fairy Godmother	\N	\N	\N	\N	0
tt0000182	1	Пошли скорее, давай!	RU	\N	imdbDisplay	\N	0
tt0000182	2	Come Along, Do!	\N	\N	original	\N	1
tt0000182	3	Come Along, Do!	GB	\N	imdbDisplay	\N	0
tt0000182	4	Viens donc, je t'en prie	FR	\N	imdbDisplay	\N	0
tt0000182	5	Exhibition	GB	\N	alternative	\N	0
tt0000182	6	Bemutató	HU	\N	imdbDisplay	\N	0
tt0000183	1	The Corsican Brothers	GB	\N	imdbDisplay	\N	0
tt0000183	2	The Corsican Brothers	\N	\N	original	\N	1
tt0000183	3	The Corsican Brothers	DE	\N	imdbDisplay	\N	0
tt0000184	1	Cripple Creek Bar-Room Scene	US	\N	imdbDisplay	\N	0
tt0000184	2	Бар в Криппл-Крике	RU	\N	imdbDisplay	\N	0
tt0000184	3	Cripple Creek Bar-Room Scene	\N	\N	original	\N	1
tt0000185	1	La crèche à Bethléem	\N	\N	original	\N	1
tt0000185	2	La crèche à Bethléem	FR	\N	imdbDisplay	\N	0
tt0000186	1	Le cuirassé Maine	\N	\N	original	\N	1
tt0000186	2	Le cuirassé Maine	FR	\N	imdbDisplay	\N	0
tt0000187	1	La cène	FR	\N	imdbDisplay	\N	0
tt0000187	2	La cène	\N	\N	original	\N	1
tt0000188	1	The Deserter	\N	\N	original	\N	1
tt0000188	2	The Deserter	GB	\N	imdbDisplay	\N	0
tt0000189	1	Dorotea	ES	\N	imdbDisplay	\N	0
tt0000189	2	Dorotea	\N	\N	original	\N	1
tt0000190	1	Appointment at the Mill	\N	\N	\N	\N	0
tt0000190	2	Dostavenícko ve mlýnici	\N	\N	original	\N	1
tt0000190	3	Svábovo zmarené dostavenícko	CSHH	cs	\N	\N	0
tt0000190	4	Свидание у мукомольни	RU	\N	imdbDisplay	\N	0
tt0000191	1	Déménagement à la cloche de bois	\N	\N	original	\N	1
tt0000191	2	Déménagement à la cloche de bois	FR	\N	imdbDisplay	\N	0
tt0000192	1	Ella Lola, a la Trilby	\N	\N	original	\N	1
tt0000192	2	Ella Lola, a la Trilby	US	\N	imdbDisplay	\N	0
tt0000193	1	L'entrée à Jérusalem	\N	\N	original	\N	1
tt0000193	2	L'entrée à Jérusalem	FR	\N	imdbDisplay	\N	0
tt0000194	1	Express Train on a Railway Cutting	\N	\N	original	\N	1
tt0000194	2	Express Train on a Railway Cutting	GB	\N	imdbDisplay	\N	0
tt0000195	1	Les farces de Jocko	\N	\N	original	\N	1
tt0000195	2	Les farces de Jocko	FR	\N	imdbDisplay	\N	0
tt0000196	1	Faust and Mephistopheles	GB	\N	imdbDisplay	\N	0
tt0000196	2	Faust and Mephistopheles	\N	\N	original	\N	1
tt0000197	1	La flagellation	\N	\N	original	\N	1
tt0000197	2	La flagellation	FR	\N	imdbDisplay	\N	0
tt0000198	1	La fuite en Égypte	FR	\N	imdbDisplay	\N	0
tt0000198	2	La fuite en Égypte	\N	\N	original	\N	1
tt0000199	1	Glasgow Fire Engine	GB	\N	imdbDisplay	\N	0
tt0000199	2	Glasgow Fire Engine	\N	\N	original	\N	1
tt0000200	1	Gran corrida de toros	ES	\N	imdbDisplay	\N	0
tt0000200	2	Gran corrida de toros	\N	\N	original	\N	1
tt0000201	1	Indian War Council	US	\N	imdbDisplay	\N	0
tt0000201	2	Indian War Council	\N	\N	original	\N	1
tt0000202	1	Le jardin des oliviers	FR	\N	imdbDisplay	\N	0
tt0000202	2	Le jardin des oliviers	\N	\N	original	\N	1
tt0000203	1	Je vous y prrrrends!	\N	\N	original	\N	1
tt0000203	2	Je vous y prrrrends!	FR	\N	imdbDisplay	\N	0
tt0000203	3	Je vous y prends...	\N	\N	alternative	\N	0
tt0000204	1	Jésus devant Pilate	FR	\N	imdbDisplay	\N	0
tt0000204	2	Jésus devant Pilate	\N	\N	original	\N	1
tt0000205	1	Leçons de boxe	FR	\N	imdbDisplay	\N	0
tt0000205	2	Leçons de boxe	\N	\N	original	\N	1
tt0000206	1	Llegada de un tren a la estación de ferrocarril del Norte, de Barcelona	ES	\N	imdbDisplay	\N	0
tt0000206	2	Llegada de un tren a la estación de ferrocarril del Norte, de Barcelona	\N	\N	original	\N	1
tt0000207	1	London Express	GB	\N	imdbDisplay	\N	0
tt0000207	2	London Express	\N	\N	original	\N	1
tt0000208	1	A molnár és a kéményseprő	HU	\N	imdbDisplay	\N	0
tt0000208	2	The Miller and the Sweep	\N	\N	original	\N	1
tt0000208	3	Мельник и трубочист	RU	\N	imdbDisplay	\N	0
tt0000208	4	The Miller and Sweep	GB	\N	\N	informal short title	0
tt0000208	5	The Miller and the Sweep	GB	\N	imdbDisplay	\N	0
tt0000208	6	The Miller and Chimney Sweep	US	\N	\N	\N	0
tt0000209	1	Photographing a Ghost	GB	\N	imdbDisplay	\N	0
tt0000209	2	Photographing a Ghost	\N	\N	original	\N	1
tt0000210	1	A Novice at X-rays	US	\N	\N	\N	0
tt0000210	2	Les rayons Röntgen	FR	\N	imdbDisplay	\N	0
tt0000210	3	Les rayons Röntgen	\N	\N	original	\N	1
tt0000211	10	La lune à un mètre. L'observatoire, la lune, Phoebé	FR	\N	\N	\N	0
tt0000211	11	Το όνειρο του αστρονόμου	GR	\N	imdbDisplay	\N	0
tt0000211	12	The Moon at One Meter	XWW	en	imdbDisplay	\N	0
tt0000211	13	Астрономов сан	RS	\N	imdbDisplay	\N	0
tt0000211	14	To oniro tou astronomou	GR	\N	\N	transliterated title	0
tt0000211	15	Луна всего лишь в метре	RU	\N	imdbDisplay	\N	0
tt0000211	16	The Astronomer's Dream	\N	\N	\N	new title	0
tt0000211	17	The Astronomer's Dream; or, the Man in the Moon	US	\N	imdbDisplay	\N	0
tt0000211	1	Sueños de un astrónomo	ES	\N	\N	\N	0
tt0000211	2	The Moon at Arm's Length	XWW	en	\N	\N	0
tt0000211	3	La lune à un mètre	\N	\N	original	\N	1
tt0000211	4	Le rêve d'un astronome	FR	\N	alternative	\N	0
tt0000211	5	La lune à un mètre	FR	\N	imdbDisplay	\N	0
tt0000211	6	Egy méterre a Hold	HU	\N	imdbDisplay	\N	0
tt0000211	7	La luna a un metro	ES	\N	\N	\N	0
tt0000211	8	The Astronomer's Dream	GB	\N	imdbDisplay	\N	0
tt0000211	9	O Sonho do Astrônomo	BR	\N	imdbDisplay	\N	0
tt0000212	1	Saida do Paquete Duque de Braganca	GB	\N	imdbDisplay	\N	0
tt0000212	2	Saida do Paquete Duque de Braganca	\N	\N	original	\N	1
tt0000213	1	Scène d'escamotage	\N	\N	original	\N	1
tt0000213	2	Scène d'escamotage	FR	\N	imdbDisplay	\N	0
tt0000213	3	Disappearing Act	XWW	en	\N	literal English title	0
tt0000213	4	Сцена исчезновения	RU	\N	imdbDisplay	\N	0
tt0000214	1	Tearing Down the Spanish Flag	\N	\N	original	\N	1
tt0000214	2	Tearing Down the Spanish Flag	US	\N	imdbDisplay	\N	0
tt0000215	1	Smích a plác	\N	\N	original	\N	1
tt0000215	2	Smích a plác	CSHH	\N	imdbDisplay	\N	0
tt0000215	3	Tears and Laughter	\N	\N	\N	\N	0
tt0000216	1	Visita de Doña María Cristina y Alfonso XIII a Barcelona	ES	\N	imdbDisplay	\N	0
tt0000216	2	Visita de Doña María Cristina y Alfonso XIII a Barcelona	\N	\N	original	\N	1
tt0000217	1	Waves and Spray	GB	\N	imdbDisplay	\N	0
tt0000217	2	Waves and Spray	\N	\N	original	\N	1
tt0000218	1	Die Affäre Dreyfus	DE	\N	\N	\N	0
tt0000218	2	O Caso Dreyfus	BR	\N	imdbDisplay	\N	0
tt0000218	3	Sprawa Dreyfusa	PL	\N	\N	\N	0
tt0000218	4	Dreyfusova aféra	CZ	\N	imdbDisplay	\N	0
tt0000218	5	The Dreyfus Affair	\N	\N	\N	\N	0
tt0000218	6	L'affaire Dreyfus	FR	\N	imdbDisplay	\N	0
tt0000218	7	Дело Дрейфуса	RU	\N	imdbDisplay	\N	0
tt0000218	8	A Dreyfus-ügy	HU	\N	imdbDisplay	\N	0
tt0000218	9	L'affaire Dreyfus	\N	\N	original	\N	1
tt0000219	1	Aladdin and the Wonderful Lamp	GB	\N	imdbDisplay	\N	0
tt0000219	2	Aladdin and the Wonderful Lamp	\N	\N	original	\N	1
tt0000220	1	The Artist and the Flower Girl	GB	\N	imdbDisplay	\N	0
tt0000220	2	The Artist and the Flower Girl	\N	\N	original	\N	1
tt0000221	1	Aspectos da Praia de Cascais	PT	\N	imdbDisplay	\N	0
tt0000221	2	Aspectos da Praia de Cascais	\N	\N	original	\N	1
tt0000222	1	At the Club	XWW	en	alternative	\N	0
tt0000222	2	Au cabaret	\N	\N	original	\N	1
tt0000222	3	Au cabaret	FR	\N	imdbDisplay	\N	0
tt0000222	4	В кафе	RU	\N	imdbDisplay	\N	0
tt0000223	1	L'aveugle	FR	\N	imdbDisplay	\N	0
tt0000223	2	L'aveugle	\N	\N	original	\N	1
tt0000224	1	Battlefield	GB	\N	imdbDisplay	\N	0
tt0000224	2	Battlefield	\N	\N	original	\N	1
tt0000225	1	La belle et la bête	\N	\N	original	\N	1
tt0000225	2	La belle et la bête	FR	\N	imdbDisplay	\N	0
tt0000225	3	Beauty and the Beast	US	\N	\N	\N	0
tt0000226	1	Boat Race	GB	\N	imdbDisplay	\N	0
tt0000226	2	Boat Race	\N	\N	original	\N	1
tt0000227	1	Bombardment of Mafeking	\N	\N	original	\N	1
tt0000227	2	Bombardment of Mafeking	GB	\N	imdbDisplay	\N	0
tt0000228	1	La bonne absinthe	DE	\N	imdbDisplay	\N	0
tt0000228	2	Wonderful Absinthe	CA	en	imdbDisplay	\N	0
tt0000228	3	O Bom Absinto	BR	\N	imdbDisplay	\N	0
tt0000228	4	La bonne absinthe	\N	\N	original	\N	1
tt0000228	5	La bonne absinthe	FR	\N	imdbDisplay	\N	0
tt0000228	6	Wonderful Absinthe	US	\N	dvd	\N	0
tt0000228	7	Отличный абсент	RU	\N	imdbDisplay	\N	0
tt0000229	1	Casey at the Bat, or, The Fate of a Rotten Umpire	US	\N	dvd	\N	0
tt0000229	2	Casey at the Bat	US	\N	imdbDisplay	\N	0
tt0000229	3	Casey at the Bat	\N	\N	original	\N	1
tt0000230	10	Hamupipőke	HU	\N	imdbDisplay	\N	0
tt0000230	11	Золушка	RU	\N	imdbDisplay	\N	0
tt0000230	12	Cinderella	US	\N	imdbDisplay	\N	0
tt0000230	13	Cinderella and the Glass Slipper	GB	\N	imdbDisplay	\N	0
tt0000230	1	Cendrillon	\N	\N	original	\N	1
tt0000230	2	Cendrillon	FR	\N	imdbDisplay	\N	0
tt0000230	3	Cenicienta	VE	\N	\N	\N	0
tt0000230	4	Baile Até à Meia-Noite	PT	\N	\N	\N	0
tt0000230	5	シンデレラ	JP	ja	imdbDisplay	\N	0
